0;100000096;100000096;Tp;6;Ambrosius <de Lombez>;;piz;Lombez, Ambrosius de | La Peirie, Ambroise | LaPeirie, Ambroise | Ambroise <de Lombez> | Lombez, Ambroise de | LaPeyrie | Lombez, Ambrosius von
0;100007678;100007678;Tp;6;Henri <de Saint Ignace>;;piz;Liberius, Candidus | Henri <de Saint-Ignace> | Candidus, Liberius | Saint Ignace, Henri de | Henricus <a Sancto Ignatio> | Aletophilus, Christianus | Henricus <de Sancto Ignatio> | Saint Ignace, Henry de | Aletophilus, Christian | Heinrich <vom Heiligen Ignatius> | Henricus de Sancto Ignatio | Alethophilus, Christianus | Saint-Ignace, Henri de
0;100007694;100007694;Tp;1;Alethophilus, Germanus;;piz;Aletophilus, Germanus
0;100007724;100007724;Tp;1;Alexander <ab Alexandro>;;piz;Alexandro, Alexander ab | Alexandro, Alexandrus ab | Alessandri, Alessandro di | Alessandri, Alessandro | Alexandrinis, Alexander de
0;100007759;100007759;Tp;6;Alexius <a Sancto Aquilino>;;piz;Alexander <a Sancto Aquilino> | Eisentraut, Johann A. | Eisentraut, Alexius | Alexius <a Sancto Aquino>
0;100007775;100007775;Tp;6;Alexander <a Conceptione>;;piz;
0;100007813;100007813;Tp;6;Alexander <Neapolitanus>;;piz;
0;100007856;100007856;Tp;6;Alexander <a Sancta Theresia>;;piz;
0;100007945;100007945;Tp;6;Alexis <de Jesus>;;piz;
0;100007953;100007953;Tp;6;Alexius <Madurensis>;;piz;
0;100007961;100007961;Tp;6;Alexius <a Sancto Andrea>;;piz;Alexi, Alexius | Alexis <a Sancto Andrea>
0;100008070;100008070;Tp;6;Arrivabene, Andrea;;piz;Arrivabene, Andreas
0;100008135;100008135;Tp;1;Aldenburgk, Johann Georg;8.4p, 19.1dp;piz;Aldenburg, Johann Georg | Aldenburgh, Johann Georg | Aldenburgk, Johann Gregor | Aldenburgk, Johannes Gregorius | Aldenburgk, Johann G. | Aldenburgh, Johann G.
0;100008143;100008143;Tp;1;Cibo, Alderano;3.6p;piz;Cybo, Alderanus | Alderanus <Ostiensis> | Cybo-Malaspina, Alderano
0;100008186;100008186;Tp;1;Castelli, Pietro;24.3p, 27.20p;piz;Castellus, Petrus | Petrus <Castellus>
0;100008275;100008275;Tp;3;Ahlefeldt, Detlev von;;piz;Ahlefeld, Detlev von | Ahlefeldt, Ditlev | Alefeld, Dethlef von
0;100008291;100008291;Tp;6;Alegambe, Philippe;;piz;Alegambe, Philippus | Allegambe, Philippus
0;100008364;100008364;Tp;6;Amboise, Michel d';;piz;Amboyse, Michel d' | Esclave fortuné
0;100008372;100008372;Tp;1;Ambra, Francesco d';;piz;
0;100008429;100008429;Tp;6;Ambrosius <Alexandrinus>;;piz;
0;100008445;100008445;Tp;6;Ambrosius <Iuterbocensis>;;piz;
0;100008453;100008453;Tp;6;Ambrosius <Eremita>;;piz;Ambrosius <Neapolitanus> | Ambrosius <Parthenopaeus>
0;100008461;100008461;Tp;6;Ambrosius <de Neapoli>;;piz;
0;100008488;100008488;Tp;6;Ambrosius <a Sancto Spiritu>;;piz;
0;100008542;100008542;Tp;1;Amelot de Mauregard, Jacques;;piz;Mauregard, Jacques Amelot de
0;100008569;100008569;Tp;1;Amelot de la Houssaie, Abraham Nicolas;16.1p;piz;La Houssaye, Abraham N. de | La Mothe-Josseval d'Aronsel | Amelot de la Houssaye, Abraham N. | Houssaye, Abraham N. de la | La Houssaie, Abraham N. de | La Mothe-Josseval D'Aronsel, ... | Houssaie, Abraham N. de la | La Houssaie, Nicolas A. de | La Houssaie, Abraham-Nicolas A. de | Houssaie, Nicolas A. de la | Houssaie, Abraham-Nicolas A. de la | Amelot de la Houssaye, Nicolas | Amelot de la Houssaie, Abraham-Nicolas | La Houssaie, Abraham-Nicolas de | Amellotto della Houssaia, Abraham N. | Amelot de la Houssaye, Abraham-Nicolas | La Houssaye, Nicolas A. de | La Houssaye, Abraham-Nicolas A. de | Houssaye, Nicolas A. de la | Houssaye, Abraham-Nicolas A. de la | Mothe-Josseval D'Aronsel, ... de la | Amelot de la Houssaie, Abraham N. | Amelot de LaHoussaie, Abraham Nicolas | LaHoussaye, Abraham N. de | LaMothe-Josseval d'Aronsel | Amelot de LaHoussaye, Abraham N. | LaHoussaie, Abraham N. de | LaMothe-Josseval D'Aronsel, ... | LaHoussaie, Nicolas A. de | LaHoussaie, Abraham-Nicolas A. de | Amelot de LaHoussaye, Nicolas | Amelot de LaHoussaie, Abraham-Nicolas | LaHoussaie, Abraham-Nicolas de | Amelot de LaHoussaye, Abraham-Nicolas | LaHoussaye, Nicolas A. de | LaHoussaye, Abraham-Nicolas A. de | Amelot de LaHoussaie, Abraham N.
0;100008585;100008585;Tp;1;Amelung, Johann Friedrich;;piz;Amelung, Johann-Friedrich | Amelung, Johannes Friedrich | Amelung, Johann-Fridericus | Amelung, Johannes Fridericus | Amelung, Ioh. Friedrich
0;100008615;100008615;Tp;1;Am Ende, Christian Karl;3.6p, 16.1p;piz;Am Ende, Christian Carl | Ende, Christian Karl am | Am Ende, Chrn. C. | Ende, Chrn. C. am | Ende, Christian Carl am | Ende, Christian Karl Am | AmEnde, Christian Karl | AmEnde, Christian Carl | AmEnde, Chrn. C.
0;100008879;100008879;Tp;1;Alimari, Doroteo;;piz;Alimari, Dorotheo | Alimarus, Dorotheus | Alimarius, Dorotheus
0;100008887;100008887;Tp;6;Alipius <a Sancto Bartholomaeo>;;piz;
0;100009271;100009271;Tp;1;Almers, Sebastian;;piz;Allmers, Sebastian | Almerus, Sebastianus | Almer, Sebastian | Almers, Sebastianus | Marsellus, Sincerus | Allmer, Sebastian
0;100009298;100009298;Tp;3;Allottus, Gulielmus;;piz;Allottius, Guilelmus | Allott, William | Allottius, Gulielmus | Allottus, Guilelmus
0;100009360;100009360;Tp;3;Almendingen, Ludwig Harscher von;;piz;Harscher von Almendingen, Ludwig von | Almendingen, Harscher von | Harscher, Ludwig | Harscher, Ludwig von A. | Almendingen, Harscher L. von | Stam, Ludwig | Stam, ... | Harscher von Almendingen, Ludwig | Almendingen, ... | Harscher Almendingen, Ludwig von | Harscher, Ludwig von | Almendingen, Ludwig H. von
0;100009468;100009468;Tp;3;Amiani, Pietro Maria;;piz;Amiani, Pier M. | Amiani, Piero M. | Ammiani, Piero M. | Amiani, Pietro M.
0;100009530;100009530;Tp;1;Ammonius <Grammaticus>;;piz;Ammonius <Alexandrinus Grammaticus> | Ammonius <Historicus> | Ammonios <Bearbeiter des Lexikons> | Ammonius <Alexandrinus> | Ammonius <Grammarian> | Ammonios <Lexikograph>
0;100009573;100009573;Tp;1;Amontons, Guillaume;;piz;Amontons, ... | Amontons <Mister>
0;100009603;100009603;Tp;6;Amoss, Johann;;piz;Amoß, Johann | Amos, Johann | Amoss, Johannes | Amos, Johannes | Amoss, Joannes | Amos, Joannes
0;100009611;100009611;Tp;3;Amostazo, Francisco;;piz;Mostazo, Franciscus a
0;100009670;100009670;Tp;1;Ampère, Jean-Jacques;12.2p, 16.1p;piz;Ampère, Jean J. | Ampère, Jean Jacques | Ampère, Jean Jacques Antoine | Ampère, J. J. | Ampère, J.-J.
0;10000976X;10000976X;Tp;1;Aloysius <a Sancta Andrea>;;piz;Aloysius <a S. Andrea>
0;100009816;100009816;Tp;1;Alonso <de la Vera Cruz>;3.6p;piz;Alphonsus <a Vera Cruce> | Alonso <Fray> | Vera Cruce, Alphonsus a | Veracruce Gutierez, Alphons | Vera Cruz, Alonso de la | Alonso <de la Veracruz> | Gutiérrez, Alonso | Alonso <de Veracruz> | Veracruz, Alonso de | Illephonsus <a Vera Cruce> | Vera Cruce, Illephonsus a | Alfonsus <a Veracruce> | Veracruce, Alfonsus a
0;100009824;100009824;Tp;6;Alonso <de Jesús María>;;piz;Alphonsus <a Jesu Maria> | Jesu Maria, Alphonsus a | Alfonso <di Gesù e Maria> | Gesù e Maria, Alfonso di | Jesús María, Alonso de
0;100009867;100009867;Tp;3;Alpino, Prospero;;piz;Alpinus, Prosper | Alpinus, Prosperus | Alpini, Prospero | Alpin, Prosper | Alpino, Alpini | Alpinus, Alpini | Alpinus, Alpinus | Alpini, Prosper | Prosper <Alpinus>
0;100009956;100009956;Tp;1;Alströmer, Jonas;32.10p, 10.12p;piz;Alström, Jonas
0;100009972;100009972;Tp;1;Ambrogio <di Altamura>;;piz;Ambrosius <de Altamura> | Altamura, Ambrosius de | Altamura, Ambrogio di | Del Giudice, Ambrogio | Giudice, Ambrogio del | DelGiudice, Ambrogio
0;100010016;100010016;Tp;1;Amsberg, Philipp August von;;piz;Amsberg, Philipp A. von | Amsberg, A. von | Amsberg, August Philipp von | Amsberg, August Philipp Christian Theodor von
0;100010113;100010113;Tp;1;Anaklet <I., Papst>;3.6p;piz;Anacletus <I., Papa> | Anacletus <Martyr> | Anacletus <Romanus> | Anacletus <Sanctus> | Anaklet | Anenkletus <Papa, I> | Cletus <I., Papa> | Kletos | Kletus | Anacletus <I., Papa> | Anenkletos <I., Papst> | Cletus <I., Papa> | Cletus <I., Papst>
0;100010148;100010148;Tp;6;Anastasius <a Cruce>;;piz;Cruce, Anastasius a | Falck, ... | Falck, Jgnaz | Falck, Ignaz
0;100010180;100010180;Tp;6;Anastasius <Pragensis>;;piz;
0;100010318;100010318;Tp;6;Alpheo <da Pistoja>;;piz;Alfeo <da Pistoja>
0;100010350;100010350;Tp;1;Altenstaig, Johann;3.6p;piz;Altensteig, Johann | Altensteig, Johannes | Altenstaig, Johannes | Altenstaig, Ioannes | Altenstaig, Joannes | Altestaig, Joannes | Altesteig, Joannes | Altensteig, Johannes | Altenstaig, Johannes | Altensteig, Joannes | Joannes <Altenstaig> | Joannes <Mindelheimensis>
0;100010385;100010385;Tp;1;Alter, Franz Karl;;piz;Alter, Franz K. | Alter, F. K. | Alter, Franz Carl | Alter, Franz C. | Alter, F. C. | Alter, Franciscus Carolus | Alter, Phrankisk. Karolos
0;100010407;100010407;Tp;6;Dadin de Hauteserre, Antoine;;piz;Alteserra, Antonius Dadinus | Dadinus Alteserra, Antonius | Altesserra, Antonius Dadinus | Hauteserre, Antonius Dadin de | Dadine D'Autesserre, Antoine
0;100010423;100010423;Tp;1;Althamer, Andreas;6.1p, 3.6p;piz;Brenz, Andreas | Palaeosphyra | Brentius, Andreas | Brentz, Andreas | Brentzius, Andreas | Brentius <of Brentz> | Althammer, Andreas | Altheimer, Andreas | Gundelfingius, Andreas | Paläosphyra | Palaeospyrus | Althamerus, Andreas | Palaeosphyra, Andreas | Althamer, Andreas | Althammer, Johann | Althammerus, Andreas | Allthamer, Andrea
0;100010458;100010458;Tp;3;Althann, Michael Franz Ferdinand von;;piz;Althan, Michael F. von | Solimann, Julius | Solimanus, Julius | Solimanus, Julius | Althann, Michael F. ab | Althann, Michael Franciscus Ferdinandus ab | Solimannus, Julius | Solimanus, Iulius
0;10001058X;10001058X;Tp;3;Alting, Menso;;piz;Altingius, Menso | Alting, Menso <Emden> | Alting, Menso <der Ältere>
0;100010628;100010628;Tp;3;Altmann, Johann Nepomuc;;piz;Altmann, Johann N.
0;100010636;100010636;Tp;3;Altmann, Vincentius;;piz;Altmann, P. F.
0;100010652;100010652;Tp;1;Altomare, Donato A. d';;piz;Altomari, Donatus A. ab | Altomari, Donatus Antonius | Altomari, Antoine-Donat | Altomare, Antonio Donato
0;100010717;100010717;Tp;3;Alvarado, Francisco;;piz;
0;10001075X;10001075X;Tp;1;Álvares, Francisco;3.6p, 19.1dp;piz;Alvarez, Francisco | Alvares, Francisco | Alvares, Francisco | Alvarez, Francesco | Alvares, Franciscus
0;100011004;100011004;Tp;3;Anderson, Aeneas;;piz;Anderson, Æneas
0;100011071;100011071;Tp;3;Andlern, Franz Friedrich von;;piz;Andlaw, Franz Friedrich von | Andler, Franciscus Fridericus ab | Andler, Franz Friedrich | Andler, Frantz Fridrich von | Andler, Franz Friedrich von | Andlern, Franciscus Fridericus ab | Andlern, Frantz Fridrich von | Andlern, Frantz Friderich von | Andlerus, Franciscus Fridericus | Andlerus, Franciscus Fridericus ab
0;100011101;100011101;Tp;3;Andrada, Diogo Paiva de;;piz;Andrada, Didacus de | Payva, Didacus de A. de | Andrada, Jacobus | Payva de Andrade, Diogo de | Paiva de Andrade, Diogo de | Payva D'Andrada, Diegho de | Payva, Jacobus | Paiva de Andrade, Diego | Payva Dandrada, Dieguo | Paiva de Andrada, Diogo de | Andrade, Diego P. de | Paiva de Andrade, Diogo | Andrada, Diego de P. d' | Payua D'Andrada, Diego de | Andrada, Diogo de P. d' | Andrade, Diogo de P. d' | Andrade, Diogo de P. de | Andrade, Diogo P. de | Paiva de Andrada, Diogo | Payva D'Andrada, Diego | Andrada, Diogo P. de
0;100011152;100011152;Tp;1;André, Christian Carl;12.2p, 6.4p, 10.2dp, 32.10p;piz;André, Christian C. | André, Christian K. | André, Christian Karl | Andreä, Christian Karl | Andreä, Christian Carl | Andrä, Christian Karl | Andrä, Christian Carl | André, C. C.
0;10001125X;10001125X;Tp;1;Alulphus <Tornacensis>;;piz;Pseudo-Paterius <C> | Pseudo-Paterius C | Paterius <Alulfus Tornacensis> | Alulphus <Sancti Martini Tornacensis Monachus> | Alulphus <Monachus Sancti Martini Tornacensis> | Alulfus <Tornacensis> | Alulfus <de Tornaco> | Alulphe <Moine> | Alulphe <Bibliothécaire> | Alulphe <de Saint-Martin> | Alulphe <de Tournai> | Alulf <von Tournai> | Alulf <von Saint-Martin> | Alulf <Kantor> | Alulf <Armarius> | Alulfus <von Tournai> | Alulfus von Tournai | Alulphus Tornacensis
0;100011314;100011314;Tp;6;Amadesi, Giuseppe Luigi;;piz;Amadesi, Joseph Ludwig | Amadesius, Josephus Aloysius | Amadesius, Jos. A.
0;100011322;100011322;Tp;6;Amadeus <Baiocensis>;;piz;Amédée <de Bayeux> | Amadeus <Bajocensis>
0;100011330;100011330;Tp;6;Amadeus <Gotteszell>;;piz;Bauer, Amadeus
0;100011373;100011373;Tp;3;Amaleti, Giuseppe;;piz;Amaleti, Joseph d' | Amalet, Joseph d' | Amaletus, Josephus d'
0;100011411;100011411;Tp;3;Amandus <Pater>;;piz;Amandus <Mindester> | Amandus <Minimus> | Amandus | Amandus <Pauliner> | Amandus <Wien> | Amandus G., P. | G., P. Amandus | Amandus G. <Minimus>
0;10001142X;10001142X;Tp;3;Amandus <van Zierikzee>;;piz;Zierikzee, Amandus von | Amandus <von Zierikzee> | Zierikzee, Amandus van | Amandus <Zierixensis> | Zierixensis, Amandus | Zierixeensis, Amandus | Zirixeensis, Amandus | Amandus <de Zirikzee> | Amandus <Zierixeensis> | Amandus <von Kirikzee> | Amandus <van Zirikzee>
0;100011438;100011438;Tp;6;Amanellus <de Claris Aquis>;;piz;Clarisaquis, Amanellus de | Claris Aquis, Amanellus de | Amanellus de Claris Aquis
0;100011683;100011683;Tp;6;Andreas <Montopolitanus>;;piz;Andrea <da Montepulciano>
0;100011691;100011691;Tp;6;Andreas <a Sancta Theresia>;;piz;Andreas <von S. Theresia>
0;100011756;100011756;Tp;3;Annat, François;;piz;Annatus, Franciscus | Severinus, Vincentius | Severinus, Vincentus
0;100011764;100011764;Tp;3;Annat, Pierre;;;Annatus, Petrus
0;100011772;100011772;Tp;1;Anne, Théodore;;piz;Anne, Thre. | Anne, Th. | Anne, Théodore Louis François
0;100011780;100011780;Tp;6;Anna Sophie <Hessen-Darmstadt, Landgräfin>;;piz;Anna Sophia <Hessen, Landgräfin> | Anna Sophia <Hessen-Darmstadt, Landgräfin> | Anna Sophia <Hessen-Darmstadt, Gräfin> | Anna Sophia <Quedlinburg, Äbtissin> | Anna Sophie <Quedlinburg, Äbtissin> | Anne Sophia <Hessen-Darmstadt, Landgräfin> | Anne Sophie <Hessen-Darmstadt, Landgräfin> | Anne Sophie <Hessen, Landgräfin> | Anne Sophie <Quedlinburg, Äbtissin> | A. S. L. Z. H.""
0;100011837;100011837;Tp;6;Anonymus <de Arminis>;;piz;Arminis, Anonymus de
0;10001187X;10001187X;Tp;1;Ansaldi, Ansaldo;;piz;Ansaldis, Ansaldus de | Ansaldus, Anseldi de
0;100011896;100011896;Tp;1;Ansalone, Pietro;;piz;Ansalonius, Petrus
0;100011926;100011926;Tp;1;Ansart, Louis Joseph Auguste;;piz;Ansart, Louis J. | Ansart, Jos. A. | Ansart, ...
0;100011985;100011985;Tp;3;Anselmo, Antoon;7.14p;piz;Anselmus, Antonius | Anselmo, Antonius
0;100011993;100011993;Tp;1;Anselme, Antoine;;piz;Anselmus, Antonius
0;100012027;100012027;Tp;6;Anselme <de Sainte Marie>;;piz;Anselmus <Parisiensis> | Guibours, Pierre de | Pierre <de Gibours>
0;100012159;100012159;Tp;3;Santa Croce, Antonio;;piz;Anticano, Sertonaco | Sertonaco, Anticano | Santacroce, Antonio | Santa-Croce, Antonio | Croce, Antonio S.- | Anticano, Sertonaro
0;100012256;100012256;Tp;6;Andrés <de San Nicolas>;;piz;
0;10001240X;10001240X;Tp;1;Andromachus <Cretensis>;;piz;Andromachus <Senior> | Andromachos <von Kreta> | Andromachos <Arzt> | Andromachos <Leibarzt des Kaisers Nero> | Andromachus <Poeta Medicus> | Andromachos <de Crète> | Andromachus
0;100012426;100012426;Tp;3;Andronicus, Matthaeus;;piz;Andronicus, Matthias | Andronicus Tragurinus, Matthaeus | Tragurinus, Matthaeus Andronicus
0;100012434;100012434;Tp;1;Andronicus <Rhodius>;4.7p;piz;Andronicus <Philosophus> | Andronikos <von Rhodos> | Andronikos <Peripatetiker> | Andronicus <of Rhodus> | Andronico <di Rhodi> | Andronico <Filosofo> | Pseudo-Andronicus <Rhodius> | Pseudo-Andronicus <Scriptor Catalogi Poetarum> | Pseudo-Andronicus <de Rhodes>
0;100012558;100012558;Tp;1;Jacobus <Angelus de Scarperia>;;piz;Jacopo <di Angelo> | Angelo, Jacopo d' | Jacobus <Angelus> | Jacopo <Angeli> | Jacopo <Angeli da Scarperia> | Jacques <d'Angelo> | Angeli, Jacob | Angelus de Scarperia, Jacobus | Jacopo <d'Angelo> | Scarparia, Jacobus Angelus de | Jacobus <Angeli de Scarperia> | Angelus, Jacobus | Jacobus Angelus <de Scarparia> | Jacobus aus Scarperia
0;100012582;100012582;Tp;6;Angelico <da Vicenza>;;piz;Angelicus <Vincentinus>
0;100012612;100012612;Tp;6;Angelinus <von Arras>;;piz;Angelin <d'Arras> | Arras, Angelinus von | Arras, Angelin de
0;100012639;100012639;Tp;3;Angelis, Alexander de;;piz;Angeli, Alessandro degli | Angelis, Alexandre de | Angeli, Alessandro de | Angelis, Alexandro de
0;100012663;100012663;Tp;1;Angelis, Domenico de;;piz;
0;10001271X;10001271X;Tp;1;Angeli, Stefano degli;;piz;Degli Angeli, Stefano | Angelis, Stephanus de | Stephanus <ab Angelis> | DegliAngeli, Stefano
0;100012752;100012752;Tp;6;Angelo <da Firenze>;;piz;
0;100012779;100012779;Tp;6;Angelo Maria <di San Filippo>;;piz;Quadrio, Angelo M.
0;100012795;100012795;Tp;6;Angelo, Michael <da Venetia>;;piz;Angelus, Michael | Agnolo, Michele | Agnolo, Michel | Agnolus, Michael | Michael Angelus <da Venetia> | Michael Angelus <Minore> | Michael Agnolus <Minore>
0;100012809;100012809;Tp;6;Angelo <da Picitono>;;piz;Picitono, Angelo da
